train_acc_list,val_acc_list
"[29.168622071405366, 60.32273203133462, 71.13822605682105, 78.13075340240424, 83.03310349806866, 85.87415616764737, 87.98599328544095, 89.36139489549115, 90.37940868560702, 90.84148586693621, 91.94252915057218, 92.56705534096243, 92.83780368939749, 93.19880148731092, 93.8377675896177, 93.90635717122126, 94.12656582794845, 94.31428468286343, 94.45868380202882, 94.60308292119419, 94.8377314898379, 94.81246164398397, 94.96769069708675, 95.29980867116711, 95.23121908956355, 95.35756831883326, 95.64275657918486, 95.60665679939352, 95.8557452799538, 95.73300602866323, 95.79437565430851, 95.85935525793292, 96.15537345222194, 96.14454351828454, 96.19147323201328, 96.33948232915779, 96.31421248330385, 96.42612180065701, 96.48388144832316, 96.3611421970326, 96.7077000830295, 96.55969098588498, 96.62828056748853, 96.59940074365547, 96.74740984079997, 96.84487924623659, 96.84126926825746, 96.83043933432006, 96.84487924623659, 96.97844843146457, 97.03620807913072, 96.93512869571495, 96.74379986282084, 96.97844843146457, 97.13728746254647, 97.14811739648388, 97.16977726435869, 97.33583625139886, 97.2455868019205, 97.29973647160752, 97.28890653767012, 97.37554600916934, 97.58853470993827, 97.52355510631385, 97.38998592108588, 97.43330565683549, 97.57770477600086, 97.68961409335402, 97.54882495216779, 97.64629435760442, 97.73654380708278, 97.65712429154182, 97.56687484206347, 97.60658459983395, 97.62463448972962, 97.90260279412296, 97.9495325078517, 97.6968340493123, 97.94592252987256, 97.99285224360132, 97.96758239774738, 97.98924226562218, 97.99646222158044, 97.9820223096639, 97.97841233168477, 98.03256200137179, 98.18779105447457, 98.11920147287103, 98.18418107649543, 98.03256200137179, 98.21667087830764, 98.24555070214072, 98.1805710985163, 98.24555070214072, 98.22389083426592, 98.33941012959822, 98.42965957907657, 98.28887043789032, 98.35024006353561, 98.53073896249232, 98.35385004151475, 98.37550990938956, 98.45131944695137, 98.45853940290964, 98.48380924876359, 98.46575935886791, 98.40438973322263, 98.68596801559511, 98.5054691166384, 98.6318183459081, 98.62459838994982, 98.5704487202628, 98.7689975091152, 98.75455759719866, 98.5812786542002, 98.70762788346991, 98.65708819176203, 98.74372766326125, 98.87368687051008, 98.76538753113606, 98.84119706869788, 98.81592722284394, 98.85563698061442, 98.82675715678134, 98.77260748709433, 98.84841702465616, 98.99642612180067, 98.93505649615537, 98.88090682646836, 98.90978665030144, 98.97837623190499, 99.07584563734162, 98.93144651817623, 99.01447601169633, 99.05057579148767, 99.03613587957113, 99.10111548319556, 99.09750550521642, 98.96032634200931, 99.12277535107036, 99.11194541713296, 99.09750550521642, 99.07945561532074, 99.18414497671564, 99.18414497671564, 99.11194541713296, 99.1697050647991, 99.19497491065304, 99.16248510884084, 99.24551460236093, 99.22385473448611, 99.21302480054872, 99.27078444821487, 99.32132413992275, 99.20941482256958, 99.24190462438179, 99.31410418396447, 99.29966427204793, 99.3899137215263, 99.25273455831919, 99.27800440417313, 99.35020396375582, 99.39713367748458, 99.41879354535938, 99.3790837875889, 99.32132413992275, 99.34659398577669, 99.37547380960976, 99.40435363344284, 99.37186383163062, 99.36103389769323, 99.42601350131764, 99.34659398577669, 99.4007436554637, 99.31410418396447, 99.3574239197141, 99.48016317100465, 99.41518356738024, 99.44045341323418, 99.41879354535938, 99.48016317100465, 99.4946030829212, 99.46211328110898, 99.42601350131764, 99.48377314898379, 99.43323345727592, 99.36464387567236, 99.46211328110898, 99.44767336919244, 99.45128334717158, 99.45850330312986, 99.3682538536515, 99.38630374354716, 99.41879354535938, 99.4440633912133, 99.4007436554637, 99.49821306090033, 99.3790837875889, 99.42962347929678, 99.4115735894011]","[58.00897120532484, 72.76805093329475, 80.62509043553754, 85.93546520040515, 89.76993199247576, 91.65099117349153, 92.95326291419477, 92.89538417016351, 94.34235277094487, 95.93401823180437, 95.68803356967153, 95.83273042974967, 95.97742728982782, 95.58674576761685, 96.44045724207785, 96.72985096223412, 96.96136593835914, 96.20894226595283, 96.87454782231225, 96.96136593835914, 97.04818405440602, 96.90348719432788, 96.71538127622631, 97.04818405440602, 97.29416871653885, 96.88901750832008, 97.22182028649978, 97.00477499638258, 96.88901750832008, 97.03371436839821, 96.78772970626537, 96.87454782231225, 97.17841122847635, 97.04818405440602, 96.96136593835914, 96.93242656634351, 97.04818405440602, 97.12053248444509, 97.32310808855448, 97.19288091448416, 97.30863840254666, 97.2507596585154, 97.2507596585154, 97.43886557661699, 97.40992620460136, 97.17841122847635, 97.52568369266386, 97.1494718564607, 97.51121400665606, 97.61250180871075, 97.6559108667342, 97.43886557661699, 97.81507741282014, 97.84401678483577, 97.48227463464043, 97.46780494863262, 97.69931992475763, 97.61250180871075, 97.62697149471856, 97.64144118072637, 97.38098683258573, 97.6559108667342, 97.42439589060918, 97.51121400665606, 97.42439589060918, 97.69931992475763, 97.670380552742, 97.68485023874982, 97.75719866878889, 97.58356243669513, 97.55462306467949, 97.8729561568514, 97.88742584285922, 97.75719866878889, 97.75719866878889, 97.94530458689047, 97.670380552742, 97.670380552742, 97.82954709882794, 97.72825929677326, 97.88742584285922, 98.00318333092171, 97.81507741282014, 97.71378961076545, 97.97424395890609, 97.97424395890609, 97.94530458689047, 97.93083490088264, 97.91636521487483, 98.06106207495297, 98.0900014469686, 97.9887136449139, 97.95977427289829, 97.9887136449139, 98.11894081898423, 98.17681956301548, 98.06106207495297, 97.97424395890609, 98.24916799305456, 98.0900014469686, 98.03212270293734, 98.1912892490233, 98.07553176096079, 98.10447113297641, 98.13341050499204, 98.03212270293734, 98.11894081898423, 98.1912892490233, 98.11894081898423, 98.03212270293734, 98.24916799305456, 98.22022862103891, 98.11894081898423, 98.06106207495297, 98.29257705107798, 98.20575893503111, 98.1912892490233, 98.1912892490233, 98.1912892490233, 98.1912892490233, 98.3070467370858, 98.37939516712487, 98.33598610910144, 98.23469830704674, 98.26363767906237, 98.23469830704674, 98.23469830704674, 98.29257705107798, 98.1912892490233, 98.37939516712487, 98.33598610910144, 98.26363767906237, 98.39386485313268, 98.39386485313268, 98.4083345391405, 98.37939516712487, 98.4083345391405, 98.4083345391405, 98.3070467370858, 98.49515265518738, 98.45174359716394, 98.33598610910144, 98.36492548111706, 98.39386485313268, 98.43727391115613, 98.43727391115613, 98.45174359716394, 98.42280422514833, 98.4083345391405, 98.48068296917957, 98.5096223411952, 98.5096223411952, 98.5096223411952, 98.56750108522645, 98.49515265518738, 98.55303139921864, 98.43727391115613, 98.49515265518738, 98.5096223411952, 98.46621328317175, 98.52409202720301, 98.49515265518738, 98.49515265518738, 98.46621328317175, 98.43727391115613, 98.48068296917957, 98.46621328317175, 98.48068296917957, 98.5096223411952, 98.52409202720301, 98.55303139921864, 98.46621328317175, 98.45174359716394, 98.55303139921864, 98.49515265518738, 98.49515265518738, 98.5096223411952, 98.49515265518738, 98.48068296917957, 98.46621328317175, 98.49515265518738, 98.49515265518738, 98.48068296917957, 98.5096223411952, 98.5096223411952, 98.49515265518738, 98.5096223411952, 98.55303139921864, 98.55303139921864, 98.55303139921864, 98.55303139921864, 98.56750108522645, 98.58197077123427, 98.56750108522645, 98.56750108522645, 98.56750108522645, 98.55303139921864, 98.56750108522645, 98.56750108522645, 98.56750108522645]"
