train_loss_list,val_loss_list
"[3.7005973269702657, 2.9317438068345845, 2.6412113885681294, 2.496775990545612, 2.36304049238597, 2.247333764479287, 2.1247613567678263, 1.9932128342414839, 1.8809267533018188, 1.7884966914152713, 1.6851193469886692, 1.5778663406195872, 1.488557952105586, 1.407525677053262, 1.318821155997402, 1.2356702703251299, 1.157461540803623, 1.0967832922109555, 1.0157013996644053, 0.9536765012675015, 0.9016397313212687, 0.8728687030889145, 0.8197388682024033, 0.7800693291714781, 0.7485830117593462, 0.7079101985376371, 0.6886294323082058, 0.6525904983626227, 0.6296593928171911, 0.606080793067985, 0.58092923417653, 0.572797497755936, 0.5641848099424437, 0.5261757302229179, 0.5313137838526631, 0.5075452773730694, 0.49160431824435263, 0.48054557254077657, 0.47725887166435116, 0.45394425248989606, 0.4600422707220699, 0.4363024493563258, 0.43360203132893693, 0.41244379973026124, 0.41296636920602986, 0.4019732398193923, 0.3989461497952151, 0.392605083368667, 0.3763113396272373, 0.36749827889316905, 0.374509674847539, 0.3624231633633444, 0.3598806191812211, 0.352185396894847, 0.34520987495263783, 0.3488805828138532, 0.3424391889682268, 0.3375063008579316, 0.32906431413963266, 0.32846925660589277, 0.31391434526333356, 0.3185110466584873, 0.31713257540731454, 0.30709155217053985, 0.3010997463869443, 0.30671607319257, 0.3016793336934361, 0.28745902327962614, 0.28748023757758373, 0.292329308067128, 0.2842386435140914, 0.27888376002498916, 0.276110765840385, 0.2645015760602356, 0.26664418491425196, 0.2693490960030853, 0.2577558698059505, 0.2544206262460757, 0.2551705446309361, 0.24968004116560516, 0.24431631251240438, 0.24305231741889796, 0.2409372483885591, 0.24202566168875397, 0.22942429822256605, 0.2326947183586984, 0.23079508721966116, 0.22276873511475173, 0.2255320560023636, 0.21584968478795288, 0.2127971869418032, 0.2127641673451483, 0.2134569798000415, 0.20773637872920575, 0.2032074608923932, 0.2011754694491556, 0.19697015775543988, 0.1935668839593407, 0.19450773102581914, 0.19216790320416247, 0.19074844818467632, 0.18512671208546838, 0.18658292210955543, 0.17911175382054706, 0.17669346481217524, 0.17738139656895027, 0.17274142082513894, 0.1670684285857661, 0.17006216423616122, 0.16570401797393727, 0.16288105389813076, 0.16570465228849415, 0.1570642132131387, 0.15300215089018296, 0.1526731883130503, 0.1536578030839528, 0.15054335384941542, 0.14500998129194934, 0.1479169568068436, 0.14231669930332527, 0.13370972913076917, 0.1432521458861459, 0.13870939646802377, 0.13503780761436832, 0.13019259587171172, 0.1269378838307863, 0.1319769139102645, 0.11846546763360638, 0.12653240706023114, 0.1145091332133868, 0.11754846022255702, 0.11555251898996824, 0.12213944397677451, 0.112708622533785, 0.11164907054592775, 0.108428999127747, 0.1004055366780411, 0.10623367168611522, 0.10213670444268277, 0.09973608814265932, 0.09483146226984249, 0.09662929473242639, 0.0910321823719192, 0.0970584701996202, 0.09358795906049275, 0.09094905192527154, 0.08701930585689413, 0.08244288490771146, 0.08707360142097738, 0.08256956281067318, 0.08144449141504582, 0.08277878970527208, 0.07910273421994533, 0.07955417236610042, 0.07258350469223622, 0.07677009529659985, 0.07037871098683558, 0.07084675143552432, 0.07142390720288143, 0.07121036785028824, 0.0707181397541566, 0.06833823118143764, 0.0657860753717929, 0.06646532935303298, 0.06746288590288052, 0.06556178350646831, 0.06223586084660977, 0.06045518130683458, 0.06403760932058991, 0.05848707943535292, 0.05880606917806366, 0.05716113295345879, 0.05744797528203035, 0.055629360207784535, 0.05188449040296171, 0.05110282545552243, 0.05341874314235485, 0.05345727775168474, 0.051714727564717, 0.0524480040023839, 0.05425154970094183, 0.053157806396484375, 0.053308130136538324, 0.050124483350793426, 0.04868103009723901, 0.04748829848221213, 0.04751515553674852, 0.050381455630683455, 0.05009180734119019, 0.049737789339061145, 0.04955678503728078, 0.050684600724359034, 0.04390558855087597, 0.04734217707609745, 0.04610198639832248, 0.04895162252025296, 0.04738104205759238, 0.047384248870074336, 0.04664649699081174, 0.04789114989529581]","[3.2237828572591147, 2.660744278519242, 2.4976846200448497, 2.3672506544325085, 2.1742237232349537, 2.0364727444118924, 1.9270814966272425, 1.7515799910933882, 1.707098501699942, 1.5775840194137007, 1.4463265030472368, 1.3553202593768086, 1.317771487765842, 1.1851190637659144, 1.0893226199679904, 1.0143213625307437, 0.9365191283049407, 0.8617914694326895, 0.7695254573115596, 0.6963665573685257, 0.7160393043800637, 0.6494820206253616, 0.6233271846064815, 0.5543885054411711, 0.6065919664171007, 0.49962054358588326, 0.5531503182870371, 0.4691640359384042, 0.48001840379503036, 0.49977588653564453, 0.5115614997016059, 0.5611585334495262, 0.4962645283451787, 0.41912160096345125, 0.40270151915373625, 0.41297358053701894, 0.42087399518048324, 0.3836369337858977, 0.3780145998354311, 0.37390323921486185, 0.39267663602475766, 0.3890588195235641, 0.35958307760733144, 0.328810903761122, 0.3300730387369792, 0.37845442030164933, 0.30460371794524016, 0.34509220829716436, 0.316483285692003, 0.36953774204960577, 0.4016704559326172, 0.35781500074598527, 0.31955588305438004, 0.2803798428288213, 0.3001450079458731, 0.3141581217447917, 0.31967749419035735, 0.29447322421603733, 0.3205259111192491, 0.29432596983733, 0.3094687991672092, 0.30944834815131295, 0.2515523345382125, 0.2754985491434733, 0.23460704308969002, 0.26194035565411605, 0.30103510397451894, 0.2721391430607549, 0.26073565306486907, 0.24736752333464446, 0.24375647085684318, 0.25155738547996237, 0.25945107142130536, 0.22245921028984916, 0.2440783359386303, 0.2364654894228335, 0.2531078479908131, 0.25899486188535337, 0.24858119752671984, 0.2148077399642379, 0.264983300809507, 0.28490908940633136, 0.2919062155264395, 0.21264123916625977, 0.22754125241880063, 0.21437542526810258, 0.20404579021312572, 0.2186843200966164, 0.20942317114935982, 0.21729711250022607, 0.213386164771186, 0.23552509590431495, 0.22127693670767326, 0.18060772507279008, 0.2427734445642542, 0.2143312206974736, 0.22308344311184353, 0.23455234810158057, 0.17920762521249275, 0.21328910191853842, 0.19212858765213578, 0.1852701505025228, 0.19156915170175057, 0.1756612636424877, 0.18480595835932978, 0.17448156851309318, 0.20342385327374493, 0.1907823703907154, 0.1920087249190719, 0.1842582314102738, 0.19068862773753978, 0.17671055263943142, 0.17596031118322303, 0.1763019561767578, 0.20967243335865163, 0.1500127050611708, 0.14492275096752025, 0.13082777129279244, 0.16316770624231408, 0.14839839935302734, 0.156965555968108, 0.17006533234207719, 0.17242783087271232, 0.14641106570208515, 0.16838004853990343, 0.18415643550731517, 0.14761539741798682, 0.161419532917164, 0.16600096667254413, 0.14973439110649955, 0.1415738617932355, 0.16221233650490088, 0.1478163931104872, 0.14941227877581562, 0.14127282743100766, 0.1442953480614556, 0.1312961490065963, 0.1440582275390625, 0.13209744736000342, 0.12455391883850098, 0.13172814581129286, 0.1282872270654749, 0.17091009351942274, 0.12916206430505822, 0.13692232414528174, 0.1330583095550537, 0.12388592296176487, 0.12008780903286403, 0.120053353133025, 0.12703854066354256, 0.12236812379625109, 0.1193754408094618, 0.1128749582502577, 0.12093580210650409, 0.12288300196329753, 0.1213439217320195, 0.13291783686037417, 0.11705598124751339, 0.12256477497242114, 0.12223938659385399, 0.11507497010407625, 0.12145389450920953, 0.11695362903453686, 0.1134279833899604, 0.11130824795475712, 0.11032044446026837, 0.11044415721186886, 0.1120985260716191, 0.11213548095137985, 0.11363783589115849, 0.11195648158038105, 0.10831794032344112, 0.10834220603660301, 0.10986756395410609, 0.11183157673588505, 0.11137721273634169, 0.10862823768898293, 0.10840568719086824, 0.11321681517141836, 0.10842393945764613, 0.10305823220147027, 0.10490468696311668, 0.10719340818899649, 0.10795435199031124, 0.10952545095373083, 0.1101203406298602, 0.10778948995802137, 0.10826991222522876, 0.10951217898616085, 0.10917242368062337, 0.10861769428959599, 0.10865135546083804, 0.10889081601743344, 0.10891681247287327, 0.10944050329702872, 0.10963749885559082, 0.1096751954820421, 0.10962543664155183, 0.10960849126180013, 0.10959881323355215]"
