time_str,epoch,train_acc,val_accurate
	Time 03:19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199]","[tensor(19.9204, device='cuda:0'), tensor(26.3484, device='cuda:0'), tensor(32.6405, device='cuda:0'), tensor(37.1295, device='cuda:0'), tensor(39.8022, device='cuda:0'), tensor(43.2761, device='cuda:0'), tensor(46.3253, device='cuda:0'), tensor(48.3882, device='cuda:0'), tensor(52.1375, device='cuda:0'), tensor(54.6791, device='cuda:0'), tensor(57.2039, device='cuda:0'), tensor(59.4400, device='cuda:0'), tensor(62.3785, device='cuda:0'), tensor(64.1647, device='cuda:0'), tensor(66.6847, device='cuda:0'), tensor(68.8198, device='cuda:0'), tensor(70.1152, device='cuda:0'), tensor(71.9015, device='cuda:0'), tensor(73.7370, device='cuda:0'), tensor(74.7378, device='cuda:0'), tensor(76.0525, device='cuda:0'), tensor(77.3059, device='cuda:0'), tensor(77.6499, device='cuda:0'), tensor(78.8756, device='cuda:0'), tensor(80.3286, device='cuda:0'), tensor(80.5800, device='cuda:0'), tensor(81.2933, device='cuda:0'), tensor(81.9525, device='cuda:0'), tensor(82.6790, device='cuda:0'), tensor(83.2491, device='cuda:0'), tensor(83.8265, device='cuda:0'), tensor(84.0334, device='cuda:0'), tensor(85.2110, device='cuda:0'), tensor(85.5418, device='cuda:0'), tensor(85.3397, device='cuda:0'), tensor(85.5526, device='cuda:0'), tensor(85.6849, device='cuda:0'), tensor(86.6688, device='cuda:0'), tensor(86.9010, device='cuda:0'), tensor(87.4988, device='cuda:0'), tensor(87.2895, device='cuda:0'), tensor(87.8897, device='cuda:0'), tensor(87.8645, device='cuda:0'), tensor(88.3865, device='cuda:0'), tensor(88.1050, device='cuda:0'), tensor(88.6776, device='cuda:0'), tensor(88.7077, device='cuda:0'), tensor(88.9434, device='cuda:0'), tensor(89.2730, device='cuda:0'), tensor(89.2441, device='cuda:0'), tensor(89.1467, device='cuda:0'), tensor(89.3560, device='cuda:0'), tensor(89.7325, device='cuda:0'), tensor(89.8432, device='cuda:0'), tensor(90.2930, device='cuda:0'), tensor(89.9959, device='cuda:0'), tensor(90.3171, device='cuda:0'), tensor(90.6394, device='cuda:0'), tensor(90.1896, device='cuda:0'), tensor(90.8860, device='cuda:0'), tensor(90.7104, device='cuda:0'), tensor(91.0219, device='cuda:0'), tensor(90.9269, device='cuda:0'), tensor(91.4995, device='cuda:0'), tensor(91.0725, device='cuda:0'), tensor(90.9161, device='cuda:0'), tensor(91.5271, device='cuda:0'), tensor(91.0304, device='cuda:0'), tensor(91.7016, device='cuda:0'), tensor(91.7605, device='cuda:0'), tensor(91.4742, device='cuda:0'), tensor(91.5127, device='cuda:0'), tensor(91.8904, device='cuda:0'), tensor(92.2452, device='cuda:0'), tensor(92.2440, device='cuda:0'), tensor(92.0299, device='cuda:0'), tensor(92.2260, device='cuda:0'), tensor(92.3788, device='cuda:0'), tensor(92.4918, device='cuda:0'), tensor(92.1971, device='cuda:0'), tensor(92.4918, device='cuda:0'), tensor(92.2741, device='cuda:0'), tensor(92.4437, device='cuda:0'), tensor(92.7420, device='cuda:0'), tensor(92.6710, device='cuda:0'), tensor(92.7865, device='cuda:0'), tensor(93.0884, device='cuda:0'), tensor(92.9549, device='cuda:0'), tensor(92.9669, device='cuda:0'), tensor(92.9020, device='cuda:0'), tensor(92.9609, device='cuda:0'), tensor(93.1378, device='cuda:0'), tensor(92.8406, device='cuda:0'), tensor(93.0223, device='cuda:0'), tensor(93.2472, device='cuda:0'), tensor(93.1534, device='cuda:0'), tensor(93.2051, device='cuda:0'), tensor(93.4878, device='cuda:0'), tensor(93.5864, device='cuda:0'), tensor(93.3302, device='cuda:0'), tensor(93.7235, device='cuda:0'), tensor(93.4902, device='cuda:0'), tensor(93.6622, device='cuda:0'), tensor(93.6057, device='cuda:0'), tensor(93.8943, device='cuda:0'), tensor(93.7103, device='cuda:0'), tensor(93.8474, device='cuda:0'), tensor(93.6021, device='cuda:0'), tensor(93.7440, device='cuda:0'), tensor(93.9557, device='cuda:0'), tensor(93.9004, device='cuda:0'), tensor(93.8595, device='cuda:0'), tensor(93.8162, device='cuda:0'), tensor(93.7993, device='cuda:0'), tensor(93.8739, device='cuda:0'), tensor(94.2720, device='cuda:0'), tensor(93.9268, device='cuda:0'), tensor(94.0170, device='cuda:0'), tensor(94.2263, device='cuda:0'), tensor(94.0676, device='cuda:0'), tensor(93.9352, device='cuda:0'), tensor(94.1205, device='cuda:0'), tensor(94.3755, device='cuda:0'), tensor(94.4055, device='cuda:0'), tensor(94.1830, device='cuda:0'), tensor(94.1542, device='cuda:0'), tensor(94.4284, device='cuda:0'), tensor(94.3935, device='cuda:0'), tensor(94.4777, device='cuda:0'), tensor(94.3141, device='cuda:0'), tensor(94.3947, device='cuda:0'), tensor(94.5258, device='cuda:0'), tensor(94.5222, device='cuda:0'), tensor(94.5727, device='cuda:0'), tensor(94.4212, device='cuda:0'), tensor(94.5198, device='cuda:0'), tensor(94.4982, device='cuda:0'), tensor(94.6485, device='cuda:0'), tensor(94.4825, device='cuda:0'), tensor(94.7820, device='cuda:0'), tensor(94.6990, device='cuda:0'), tensor(94.5631, device='cuda:0'), tensor(94.8446, device='cuda:0'), tensor(94.6245, device='cuda:0'), tensor(94.5475, device='cuda:0'), tensor(94.8855, device='cuda:0'), tensor(94.7844, device='cuda:0'), tensor(94.5812, device='cuda:0'), tensor(94.7664, device='cuda:0'), tensor(94.8109, device='cuda:0'), tensor(95.0022, device='cuda:0'), tensor(94.8386, device='cuda:0'), tensor(94.8037, device='cuda:0'), tensor(94.9432, device='cuda:0'), tensor(95.1597, device='cuda:0'), tensor(94.7279, device='cuda:0'), tensor(94.8915, device='cuda:0'), tensor(94.9709, device='cuda:0'), tensor(94.9817, device='cuda:0'), tensor(94.9913, device='cuda:0'), tensor(95.1321, device='cuda:0'), tensor(95.0816, device='cuda:0'), tensor(95.2836, device='cuda:0'), tensor(94.9252, device='cuda:0'), tensor(94.9757, device='cuda:0'), tensor(95.1236, device='cuda:0'), tensor(95.3077, device='cuda:0'), tensor(95.2427, device='cuda:0'), tensor(95.1008, device='cuda:0'), tensor(94.8638, device='cuda:0'), tensor(95.3618, device='cuda:0'), tensor(95.0924, device='cuda:0'), tensor(95.4208, device='cuda:0'), tensor(95.1778, device='cuda:0'), tensor(95.3101, device='cuda:0'), tensor(95.2066, device='cuda:0'), tensor(95.0611, device='cuda:0'), tensor(95.2006, device='cuda:0'), tensor(95.1886, device='cuda:0'), tensor(95.2139, device='cuda:0'), tensor(95.4316, device='cuda:0'), tensor(95.3342, device='cuda:0'), tensor(95.1273, device='cuda:0'), tensor(95.3185, device='cuda:0'), tensor(95.4220, device='cuda:0'), tensor(95.2933, device='cuda:0'), tensor(95.4857, device='cuda:0'), tensor(95.0551, device='cuda:0'), tensor(95.4268, device='cuda:0'), tensor(95.4641, device='cuda:0'), tensor(95.4544, device='cuda:0'), tensor(95.3305, device='cuda:0'), tensor(95.4364, device='cuda:0'), tensor(95.4484, device='cuda:0'), tensor(95.4280, device='cuda:0'), tensor(95.5952, device='cuda:0'), tensor(95.4677, device='cuda:0'), tensor(95.4604, device='cuda:0'), tensor(95.5855, device='cuda:0'), tensor(95.5001, device='cuda:0')]","[tensor(28.7616, device='cuda:0'), tensor(34.0278, device='cuda:0'), tensor(36.3281, device='cuda:0'), tensor(42.0573, device='cuda:0'), tensor(46.0938, device='cuda:0'), tensor(51.2297, device='cuda:0'), tensor(53.1684, device='cuda:0'), tensor(55.4832, device='cuda:0'), tensor(56.2645, device='cuda:0'), tensor(62.2541, device='cuda:0'), tensor(64.6701, device='cuda:0'), tensor(66.3050, device='cuda:0'), tensor(66.3628, device='cuda:0'), tensor(69.4589, device='cuda:0'), tensor(72.8877, device='cuda:0'), tensor(72.7720, device='cuda:0'), tensor(72.0920, device='cuda:0'), tensor(78.5301, device='cuda:0'), tensor(76.5336, device='cuda:0'), tensor(80.5700, device='cuda:0'), tensor(79.7020, device='cuda:0'), tensor(79.6441, device='cuda:0'), tensor(83.5938, device='cuda:0'), tensor(83.4491, device='cuda:0'), tensor(81.1487, device='cuda:0'), tensor(82.9282, device='cuda:0'), tensor(87.5579, device='cuda:0'), tensor(86.7766, device='cuda:0'), tensor(87.0804, device='cuda:0'), tensor(86.2558, device='cuda:0'), tensor(86.5162, device='cuda:0'), tensor(87.8617, device='cuda:0'), tensor(88.1944, device='cuda:0'), tensor(88.8889, device='cuda:0'), tensor(86.3571, device='cuda:0'), tensor(88.4115, device='cuda:0'), tensor(88.7442, device='cuda:0'), tensor(86.6175, device='cuda:0'), tensor(90.0752, device='cuda:0'), tensor(89.9161, device='cuda:0'), tensor(89.1204, device='cuda:0'), tensor(88.6574, device='cuda:0'), tensor(90.7697, device='cuda:0'), tensor(89.3519, device='cuda:0'), tensor(89.8148, device='cuda:0'), tensor(90.7552, device='cuda:0'), tensor(91.0446, device='cuda:0'), tensor(91.1169, device='cuda:0'), tensor(90.3791, device='cuda:0'), tensor(90.2633, device='cuda:0'), tensor(90.2778, device='cuda:0'), tensor(90.1042, device='cuda:0'), tensor(91.6233, device='cuda:0'), tensor(91.2616, device='cuda:0'), tensor(89.2650, device='cuda:0'), tensor(92.1007, device='cuda:0'), tensor(91.3773, device='cuda:0'), tensor(91.5075, device='cuda:0'), tensor(91.5509, device='cuda:0'), tensor(91.4207, device='cuda:0'), tensor(91.2037, device='cuda:0'), tensor(91.6811, device='cuda:0'), tensor(91.4931, device='cuda:0'), tensor(92.0718, device='cuda:0'), tensor(91.9850, device='cuda:0'), tensor(91.5075, device='cuda:0'), tensor(90.8854, device='cuda:0'), tensor(92.8819, device='cuda:0'), tensor(91.2471, device='cuda:0'), tensor(92.3177, device='cuda:0'), tensor(92.3611, device='cuda:0'), tensor(92.6360, device='cuda:0'), tensor(93.2292, device='cuda:0'), tensor(92.6649, device='cuda:0'), tensor(91.5799, device='cuda:0'), tensor(92.9253, device='cuda:0'), tensor(92.8385, device='cuda:0'), tensor(92.6505, device='cuda:0'), tensor(92.1441, device='cuda:0'), tensor(92.8964, device='cuda:0'), tensor(93.4317, device='cuda:0'), tensor(92.9977, device='cuda:0'), tensor(92.3032, device='cuda:0'), tensor(93.1134, device='cuda:0'), tensor(92.9253, device='cuda:0'), tensor(93.1568, device='cuda:0'), tensor(93.1858, device='cuda:0'), tensor(92.5347, device='cuda:0'), tensor(93.1279, device='cuda:0'), tensor(93.2436, device='cuda:0'), tensor(92.1152, device='cuda:0'), tensor(92.5492, device='cuda:0'), tensor(93.1858, device='cuda:0'), tensor(92.3611, device='cuda:0'), tensor(93.4028, device='cuda:0'), tensor(92.5492, device='cuda:0'), tensor(92.5203, device='cuda:0'), tensor(92.6215, device='cuda:0'), tensor(92.8530, device='cuda:0'), tensor(92.0862, device='cuda:0'), tensor(93.7500, device='cuda:0'), tensor(92.8819, device='cuda:0'), tensor(92.2309, device='cuda:0'), tensor(93.6053, device='cuda:0'), tensor(93.8802, device='cuda:0'), tensor(93.2292, device='cuda:0'), tensor(93.7645, device='cuda:0'), tensor(92.8385, device='cuda:0'), tensor(93.2292, device='cuda:0'), tensor(93.7789, device='cuda:0'), tensor(92.7807, device='cuda:0'), tensor(92.4913, device='cuda:0'), tensor(93.4751, device='cuda:0'), tensor(93.6921, device='cuda:0'), tensor(93.2581, device='cuda:0'), tensor(92.7951, device='cuda:0'), tensor(93.2002, device='cuda:0'), tensor(93.0411, device='cuda:0'), tensor(94.1117, device='cuda:0'), tensor(92.7807, device='cuda:0'), tensor(94.0249, device='cuda:0'), tensor(93.2726, device='cuda:0'), tensor(93.9091, device='cuda:0'), tensor(93.5909, device='cuda:0'), tensor(92.8241, device='cuda:0'), tensor(93.5619, device='cuda:0'), tensor(93.6777, device='cuda:0'), tensor(93.9670, device='cuda:0'), tensor(93.5041, device='cuda:0'), tensor(93.7355, device='cuda:0'), tensor(93.9091, device='cuda:0'), tensor(94.0249, device='cuda:0'), tensor(93.7500, device='cuda:0'), tensor(93.5909, device='cuda:0'), tensor(93.3738, device='cuda:0'), tensor(93.4751, device='cuda:0'), tensor(94.2853, device='cuda:0'), tensor(92.1730, device='cuda:0'), tensor(93.5330, device='cuda:0'), tensor(93.5619, device='cuda:0'), tensor(93.0266, device='cuda:0'), tensor(93.3015, device='cuda:0'), tensor(93.8513, device='cuda:0'), tensor(93.9959, device='cuda:0'), tensor(93.8657, device='cuda:0'), tensor(93.9381, device='cuda:0'), tensor(93.6343, device='cuda:0'), tensor(94.2130, device='cuda:0'), tensor(94.0972, device='cuda:0'), tensor(93.8947, device='cuda:0'), tensor(93.9815, device='cuda:0'), tensor(93.5185, device='cuda:0'), tensor(94.0249, device='cuda:0'), tensor(93.9381, device='cuda:0'), tensor(94.3287, device='cuda:0'), tensor(94.1985, device='cuda:0'), tensor(94.4300, device='cuda:0'), tensor(93.5619, device='cuda:0'), tensor(94.0972, device='cuda:0'), tensor(93.7500, device='cuda:0'), tensor(93.6921, device='cuda:0'), tensor(94.2708, device='cuda:0'), tensor(94.3721, device='cuda:0'), tensor(93.8079, device='cuda:0'), tensor(94.4010, device='cuda:0'), tensor(93.8079, device='cuda:0'), tensor(94.1696, device='cuda:0'), tensor(94.0104, device='cuda:0'), tensor(93.4172, device='cuda:0'), tensor(93.8513, device='cuda:0'), tensor(94.0538, device='cuda:0'), tensor(93.6777, device='cuda:0'), tensor(93.1713, device='cuda:0'), tensor(93.6343, device='cuda:0'), tensor(93.9091, device='cuda:0'), tensor(93.3594, device='cuda:0'), tensor(94.2274, device='cuda:0'), tensor(93.9670, device='cuda:0'), tensor(94.0249, device='cuda:0'), tensor(94.4300, device='cuda:0'), tensor(94.5602, device='cuda:0'), tensor(94.5168, device='cuda:0'), tensor(94.5457, device='cuda:0'), tensor(94.4589, device='cuda:0'), tensor(93.9959, device='cuda:0'), tensor(94.8785, device='cuda:0'), tensor(94.4155, device='cuda:0'), tensor(94.2708, device='cuda:0'), tensor(94.2564, device='cuda:0'), tensor(94.5168, device='cuda:0'), tensor(94.1696, device='cuda:0'), tensor(94.8351, device='cuda:0'), tensor(94.2419, device='cuda:0'), tensor(93.9236, device='cuda:0'), tensor(94.2130, device='cuda:0'), tensor(93.9381, device='cuda:0'), tensor(94.0394, device='cuda:0'), tensor(94.6181, device='cuda:0'), tensor(93.6343, device='cuda:0'), tensor(93.2292, device='cuda:0')]"
